,QRef,Mean,Min,Max,Count,Avg
1812,263FILQ3,0.6382978723404256,0,1,94,0.6382978723404256
1813,263FILQ4,0.8085106382978723,0,1,94,0.8085106382978723
1814,263FILQ5,0.8297872340425532,0,1,94,0.8297872340425532
1815,263FILQ6,0.8404255319148937,0,1,94,0.8404255319148937
1816,263FILQ7,0.9468085106382979,0,1,94,0.9468085106382979
1817,263FILQ8,0.6382978723404256,0,1,94,0.6382978723404256
1818,263FILQ9,0.3404255319148936,0,1,94,0.3404255319148936
1819,263GEOQ1,0.639344262295082,0,1,61,0.639344262295082
1820,263GEOQ10,0.8983050847457628,0,1,59,0.8983050847457628
1821,263GEOQ2,0.6,0,1,60,0.6
1822,263GEOQ3,0.38333333333333336,0,1,60,0.38333333333333336
1823,263GEOQ4,0.5166666666666667,0,1,60,0.5166666666666667
1824,263GEOQ5,0.45,0,1,60,0.45
1825,263GEOQ6,0.9,0,1,60,0.9
1826,263GEOQ7,0.4666666666666667,0,1,60,0.4666666666666667
1827,263GEOQ8,0.8166666666666667,0,1,60,0.8166666666666667
1828,263GEOQ9,0.7,0,1,60,0.7
1829,263GRAQ1,0.6349206349206349,0,1,126,0.6349206349206349
1830,263GRAQ10,0.6363636363636364,0,1,110,0.6363636363636364
1831,263GRAQ2,0.5677966101694916,0,1,118,0.5677966101694916
1832,263GRAQ3,0.6610169491525424,0,1,118,0.6610169491525424
1833,263GRAQ4,0.7033898305084746,0,1,118,0.7033898305084746
1834,263GRAQ5,0.7542372881355932,0,1,118,0.7542372881355932
1835,263GRAQ6,0.6610169491525424,0,1,118,0.6610169491525424
1836,263GRAQ7,0.4406779661016949,0,1,118,0.4406779661016949
1837,263GRAQ8,0.6440677966101694,0,1,118,0.6440677966101694
1838,263GRAQ9,0.8898305084745762,0,1,118,0.8898305084745762
1839,263MUSQ1,0.5263157894736842,0,1,19,0.5263157894736842
1840,263MUSQ10,0.29411764705882354,0,1,17,0.29411764705882354
1841,263MUSQ2,0.4444444444444444,0,1,18,0.4444444444444444
1842,263MUSQ3,0.7222222222222222,0,1,18,0.7222222222222222
1843,263MUSQ4,0.7222222222222222,0,1,18,0.7222222222222222
1844,263MUSQ5,0.6111111111111112,0,1,18,0.6111111111111112
1845,263MUSQ6,0.5555555555555556,0,1,18,0.5555555555555556
1846,263MUSQ7,0.2777777777777778,0,1,18,0.2777777777777778
1847,263MUSQ8,0.7222222222222222,0,1,18,0.7222222222222222
1848,263MUSQ9,0.6666666666666666,0,1,18,0.6666666666666666
1849,264FILQ1,1.259493670886076,0,2,158,0.629746835443038
1850,264FILQ10,0.8333333333333334,0,1,132,0.8333333333333334
1851,264FILQ2,0.8,0,1,145,0.8
1852,264FILQ3,0.8551724137931035,0,2,145,0.42758620689655175
1853,264FILQ4,0.3793103448275862,0,1,145,0.3793103448275862
1854,264FILQ5,0.8344827586206897,0,1,145,0.8344827586206897
1855,264FILQ6,0.8206896551724138,0,1,145,0.8206896551724138
1856,264FILQ7,0.6827586206896552,0,1,145,0.6827586206896552
1857,264FILQ8,0.7103448275862069,0,1,145,0.7103448275862069
1858,264FILQ9,0.7517241379310344,0,1,145,0.7517241379310344
1859,264GRAQ1,0.8524590163934426,0,1,61,0.8524590163934426
1860,264GRAQ10,0.7555555555555555,0,1,45,0.7555555555555555
1861,264GRAQ2,0.39622641509433965,0,1,53,0.39622641509433965
1862,264GRAQ3,0.8490566037735849,0,1,53,0.8490566037735849
1863,264GRAQ4,0.2830188679245283,0,1,53,0.2830188679245283
1864,264GRAQ5,0.7924528301886793,0,1,53,0.7924528301886793
1865,264GRAQ6,0.9433962264150944,0,2,53,0.4716981132075472
1866,264GRAQ7,0.8490566037735849,0,1,53,0.8490566037735849
1867,264GRAQ8,1.0188679245283019,0,2,53,0.5094339622641509
1868,264GRAQ9,0.5471698113207547,0,1,53,0.5471698113207547
1869,264MUSQ1,0.5445544554455446,0,1,101,0.5445544554455446
1870,264MUSQ10,0.3855421686746988,0,1,83,0.3855421686746988
1871,264MUSQ2,0.5217391304347826,0,1,92,0.5217391304347826
1872,264MUSQ3,0.5,0,1,92,0.5
1873,264MUSQ4,0.2717391304347826,0,1,92,0.2717391304347826
1874,264MUSQ5,0.8586956521739131,0,1,92,0.8586956521739131
1875,264MUSQ6,0.75,0,1,92,0.75
1876,264MUSQ7,0.41304347826086957,0,1,92,0.41304347826086957
1877,264MUSQ8,0.7065217391304348,0,1,92,0.7065217391304348
1878,264MUSQ9,0.6739130434782609,0,1,92,0.6739130434782609
1879,264SCIQ1,0.8723404255319149,0,1,141,0.8723404255319149
1880,264SCIQ10,0.7094017094017094,0,1,117,0.7094017094017094
1881,264SCIQ2,1.0,0,2,129,0.5
1882,264SCIQ3,0.8604651162790697,0,1,129,0.8604651162790697
1883,264SCIQ4,0.29457364341085274,0,1,129,0.29457364341085274
1884,264SCIQ5,0.34108527131782945,0,1,129,0.34108527131782945
1885,264SCIQ6,0.6976744186046512,0,1,129,0.6976744186046512
1886,264SCIQ7,0.6124031007751938,0,1,129,0.6124031007751938
1887,264SCIQ8,0.7906976744186046,0,1,129,0.7906976744186046
1888,264SCIQ9,0.6821705426356589,0,1,129,0.6821705426356589
1889,264SPOQ1,0.7692307692307693,0,2,65,0.38461538461538464
1890,264SPOQ10,0.5283018867924528,0,1,53,0.5283018867924528
1891,264SPOQ2,0.6779661016949152,0,1,59,0.6779661016949152
1892,264SPOQ3,0.6101694915254238,0,1,59,0.6101694915254238
1893,264SPOQ4,0.7627118644067796,0,1,59,0.7627118644067796
1894,264SPOQ5,0.7796610169491526,0,1,59,0.7796610169491526
1895,264SPOQ6,0.559322033898305,0,1,59,0.559322033898305
1896,264SPOQ7,0.8983050847457628,0,1,59,0.8983050847457628
1897,264SPOQ8,0.8305084745762712,0,1,59,0.8305084745762712
1898,264SPOQ9,0.6271186440677966,0,1,59,0.6271186440677966
1899,265FILQ1,0.8304093567251462,0,1,171,0.8304093567251462
1900,265FILQ10,0.8992805755395683,0,1,139,0.8992805755395683
1901,265FILQ2,0.7548387096774194,0,1,155,0.7548387096774194
1902,265FILQ3,0.7225806451612903,0,1,155,0.7225806451612903
1903,265FILQ4,0.45161290322580644,0,1,155,0.45161290322580644
1904,265FILQ5,0.7806451612903226,0,1,155,0.7806451612903226
1905,265FILQ6,0.9483870967741935,0,2,155,0.47419354838709676
1906,265FILQ7,0.7548387096774194,0,1,155,0.7548387096774194
1907,265FILQ8,0.33548387096774196,0,1,155,0.33548387096774196
1908,265FILQ9,0.5612903225806452,0,1,155,0.5612903225806452
1909,265FOOQ1,0.47126436781609193,0,1,174,0.47126436781609193
1910,265FOOQ10,0.7465753424657534,0,1,146,0.7465753424657534
1911,265FOOQ2,0.69375,0,1,160,0.69375
1912,265FOOQ3,0.85,0,1,160,0.85
1913,265FOOQ4,0.69375,0,1,160,0.69375
1914,265FOOQ5,0.68125,0,1,160,0.68125
1915,265FOOQ6,0.725,0,1,160,0.725
1916,265FOOQ7,0.8,0,1,160,0.8
1917,265FOOQ8,0.20625,0,1,160,0.20625
1918,265FOOQ9,0.875,0,1,160,0.875
1919,265GEOQ1,0.5294117647058824,0,1,119,0.5294117647058824
1920,265GEOQ10,0.7171717171717171,0,1,99,0.7171717171717171
1921,265GEOQ2,0.7981651376146789,0,1,109,0.7981651376146789
1922,265GEOQ3,0.4954128440366973,0,1,109,0.4954128440366973
1923,265GEOQ4,0.4954128440366973,0,1,109,0.4954128440366973
1924,265GEOQ5,0.5688073394495413,0,1,109,0.5688073394495413
1925,265GEOQ6,0.8073394495412844,0,1,109,0.8073394495412844
1926,265GEOQ7,0.7431192660550459,0,1,109,0.7431192660550459
1927,265GEOQ8,0.7155963302752294,0,1,109,0.7155963302752294
1928,265GEOQ9,0.8348623853211009,0,2,109,0.41743119266055045
1929,265GRAQ1,0.7555555555555555,0,1,45,0.7555555555555555
1930,265GRAQ10,0.6744186046511628,0,1,43,0.6744186046511628
1931,265GRAQ2,0.38636363636363635,0,2,44,0.19318181818181818
1932,265GRAQ3,0.3409090909090909,0,1,44,0.3409090909090909
1933,265GRAQ4,0.5227272727272727,0,1,44,0.5227272727272727
1934,265GRAQ5,1.4090909090909092,0,2,44,0.7045454545454546
1935,265GRAQ6,0.8636363636363636,0,1,44,0.8636363636363636
1936,265GRAQ7,0.9090909090909091,0,1,44,0.9090909090909091
1937,265GRAQ8,0.8181818181818182,0,1,44,0.8181818181818182
1938,265GRAQ9,0.38636363636363635,0,1,44,0.38636363636363635
1939,265MUSQ1,0.8656716417910447,0,1,134,0.8656716417910447
1940,265MUSQ10,0.6229508196721312,0,1,122,0.6229508196721312
1941,265MUSQ2,0.8203125,0,1,128,0.8203125
1942,265MUSQ3,0.6015625,0,1,128,0.6015625
1943,265MUSQ4,0.6015625,0,1,128,0.6015625
1944,265MUSQ5,0.8671875,0,1,128,0.8671875
1945,265MUSQ6,0.890625,0,1,128,0.890625
1946,265MUSQ7,0.4296875,0,1,128,0.4296875
1947,265MUSQ8,0.2421875,0,1,128,0.2421875
1948,265MUSQ9,0.375,0,1,128,0.375
1949,266FILQ1,0.9192546583850931,0,1,161,0.9192546583850931
1950,266FILQ10,0.6260869565217392,0,1,115,0.6260869565217392
1951,266FILQ2,0.9492753623188406,0,1,138,0.9492753623188406
1952,266FILQ3,0.8333333333333334,0,2,138,0.4166666666666667
1953,266FILQ4,0.5217391304347826,0,1,138,0.5217391304347826
1954,266FILQ5,0.7536231884057971,0,1,138,0.7536231884057971
1955,266FILQ6,0.6521739130434783,0,1,138,0.6521739130434783
1956,266FILQ7,0.35507246376811596,0,1,138,0.35507246376811596
1957,266FILQ8,1.0507246376811594,0,2,138,0.5253623188405797
1958,266FILQ9,0.9057971014492754,0,1,138,0.9057971014492754
1959,266GRAQ1,0.873015873015873,0,1,63,0.873015873015873
1960,266GRAQ10,0.8979591836734694,0,1,49,0.8979591836734694
1961,266GRAQ2,0.48214285714285715,0,1,56,0.48214285714285715
1962,266GRAQ3,0.7678571428571429,0,1,56,0.7678571428571429
1963,266GRAQ4,0.8392857142857143,0,1,56,0.8392857142857143
1964,266GRAQ5,0.39285714285714285,0,1,56,0.39285714285714285
1965,266GRAQ6,0.21428571428571427,0,1,56,0.21428571428571427
1966,266GRAQ7,0.75,0,1,56,0.75
1967,266GRAQ8,0.75,0,1,56,0.75
1968,266GRAQ9,0.9107142857142857,0,1,56,0.9107142857142857
1969,266HISQ1,0.5555555555555556,0,1,45,0.5555555555555556
1970,266HISQ10,0.7560975609756098,0,1,41,0.7560975609756098
1971,266HISQ2,0.5581395348837209,0,1,43,0.5581395348837209
1972,266HISQ3,0.7209302325581395,0,1,43,0.7209302325581395
1973,266HISQ4,0.6511627906976745,0,1,43,0.6511627906976745
1974,266HISQ5,0.3953488372093023,0,1,43,0.3953488372093023
1975,266HISQ6,0.8604651162790697,0,1,43,0.8604651162790697
1976,266HISQ7,0.7674418604651163,0,1,43,0.7674418604651163
1977,266HISQ8,0.7441860465116279,0,1,43,0.7441860465116279
1978,266HISQ9,0.8372093023255814,0,1,43,0.8372093023255814
1979,266MUSQ1,0.7241379310344828,0,1,116,0.7241379310344828
1980,266MUSQ10,0.3584905660377358,0,1,106,0.3584905660377358
1981,266MUSQ2,0.6126126126126126,0,1,111,0.6126126126126126
1982,266MUSQ3,0.918918918918919,0,1,111,0.918918918918919
1983,266MUSQ4,0.8738738738738738,0,1,111,0.8738738738738738
1984,266MUSQ5,0.7657657657657657,0,1,111,0.7657657657657657
1985,266MUSQ6,0.5225225225225225,0,1,111,0.5225225225225225
1986,266MUSQ7,0.7657657657657657,0,1,111,0.7657657657657657
1987,266MUSQ8,0.44144144144144143,0,1,111,0.44144144144144143
1988,266MUSQ9,0.4864864864864865,0,1,111,0.4864864864864865
1989,266SCIQ1,0.8313253012048193,0,1,166,0.8313253012048193
1990,266SCIQ10,0.5847457627118644,0,1,118,0.5847457627118644
1991,266SCIQ2,0.6549295774647887,0,1,142,0.6549295774647887
1992,266SCIQ3,0.5563380281690141,0,1,142,0.5563380281690141
1993,266SCIQ4,0.7394366197183099,0,1,142,0.7394366197183099
1994,266SCIQ5,0.6338028169014085,0,1,142,0.6338028169014085
1995,266SCIQ6,0.8591549295774648,0,1,142,0.8591549295774648
1996,266SCIQ7,0.8450704225352113,0,1,142,0.8450704225352113
1997,266SCIQ8,0.7887323943661971,0,1,142,0.7887323943661971
1998,266SCIQ9,0.8661971830985915,0,1,142,0.8661971830985915
1999,267FILQ1,0.7108433734939759,0,1,249,0.7108433734939759
2000,267FILQ10,0.9441624365482234,0,1,197,0.9441624365482234
2001,267FILQ2,0.4349775784753363,0,1,223,0.4349775784753363
2002,267FILQ3,0.600896860986547,0,1,223,0.600896860986547
2003,267FILQ4,0.6322869955156951,0,1,223,0.6322869955156951
2004,267FILQ5,1.0089686098654709,0,2,223,0.5044843049327354
2005,267FILQ6,0.6905829596412556,0,1,223,0.6905829596412556
2006,267FILQ7,0.6188340807174888,0,1,223,0.6188340807174888
2007,267FILQ8,0.5426008968609866,0,1,223,0.5426008968609866
2008,267FILQ9,0.6053811659192825,0,1,223,0.6053811659192825
2009,267GEOQ1,0.8289473684210527,0,1,76,0.8289473684210527
2010,267GEOQ10,0.696969696969697,0,1,66,0.696969696969697
2011,267GEOQ2,0.8873239436619719,0,1,71,0.8873239436619719
2012,267GEOQ3,0.7746478873239436,0,2,71,0.3873239436619718
2013,267GEOQ4,1.1690140845070423,0,2,71,0.5845070422535211
2014,267GEOQ5,0.6056338028169014,0,1,71,0.6056338028169014
2015,267GEOQ6,0.8873239436619719,0,1,71,0.8873239436619719
2016,267GEOQ7,0.6901408450704225,0,1,71,0.6901408450704225
2017,267GEOQ8,0.7183098591549296,0,1,71,0.7183098591549296
2018,267GEOQ9,0.8591549295774648,0,1,71,0.8591549295774648
2019,267GRAQ1,0.7878787878787878,0,1,99,0.7878787878787878
2020,267GRAQ10,0.5494505494505495,0,1,91,0.5494505494505495
2021,267GRAQ2,0.8526315789473684,0,1,95,0.8526315789473684
2022,267GRAQ3,0.4631578947368421,0,1,95,0.4631578947368421
2023,267GRAQ4,0.5052631578947369,0,1,95,0.5052631578947369
2024,267GRAQ5,0.8315789473684211,0,1,95,0.8315789473684211
2025,267GRAQ6,0.2553191489361702,0,1,94,0.2553191489361702
2026,267GRAQ7,0.7894736842105263,0,1,95,0.7894736842105263
2027,267GRAQ8,0.5684210526315789,0,1,95,0.5684210526315789
2028,267GRAQ9,0.8210526315789474,0,1,95,0.8210526315789474
2029,267MUSQ1,0.7551020408163265,0,1,196,0.7551020408163265
2030,267MUSQ10,0.6139240506329114,0,1,158,0.6139240506329114
2031,267MUSQ2,1.2768361581920904,0,2,177,0.6384180790960452
2032,267MUSQ3,0.5310734463276836,0,1,177,0.5310734463276836
2033,267MUSQ4,0.5480225988700564,0,1,177,0.5480225988700564
2034,267MUSQ5,0.655367231638418,0,1,177,0.655367231638418
2035,267MUSQ6,0.8870056497175142,0,1,177,0.8870056497175142
2036,267MUSQ7,0.8135593220338984,0,1,177,0.8135593220338984
2037,267MUSQ8,0.6045197740112994,0,1,177,0.6045197740112994
2038,267MUSQ9,0.3954802259887006,0,1,177,0.3954802259887006
2039,267SPOQ1,0.509090909090909,0,2,220,0.2545454545454545
2040,267SPOQ10,0.5988372093023255,0,2,172,0.29941860465116277
2041,267SPOQ2,0.29081632653061223,0,1,196,0.29081632653061223
2042,267SPOQ3,0.8775510204081632,0,1,196,0.8775510204081632
2043,267SPOQ4,0.7653061224489796,0,1,196,0.7653061224489796
2044,267SPOQ5,0.7551020408163265,0,1,196,0.7551020408163265
2045,267SPOQ6,0.7755102040816326,0,1,196,0.7755102040816326
2046,267SPOQ7,1.0204081632653061,0,2,196,0.5102040816326531
2047,267SPOQ8,0.45408163265306123,0,1,196,0.45408163265306123
2048,267SPOQ9,0.6377551020408163,0,1,196,0.6377551020408163
2049,268FILQ1,0.8602150537634409,0,1,93,0.8602150537634409
2050,268FILQ10,0.8695652173913043,0,1,69,0.8695652173913043
2051,268FILQ2,0.5679012345679012,0,1,81,0.5679012345679012
2052,268FILQ3,0.654320987654321,0,1,81,0.654320987654321
2053,268FILQ4,0.5555555555555556,0,1,81,0.5555555555555556
2054,268FILQ5,0.7407407407407407,0,1,81,0.7407407407407407
2055,268FILQ6,0.8395061728395061,0,1,81,0.8395061728395061
2056,268FILQ7,0.4074074074074074,0,1,81,0.4074074074074074
2057,268FILQ8,0.5555555555555556,0,1,81,0.5555555555555556
2058,268FILQ9,0.9135802469135802,0,1,81,0.9135802469135802
2059,268FOOQ1,0.8503937007874016,0,1,127,0.8503937007874016
2060,268FOOQ10,0.3116883116883117,0,1,77,0.3116883116883117
2061,268FOOQ2,0.7647058823529411,0,1,102,0.7647058823529411
2062,268FOOQ3,0.8725490196078431,0,1,102,0.8725490196078431
2063,268FOOQ4,0.9509803921568627,0,1,102,0.9509803921568627
2064,268FOOQ5,0.6764705882352942,0,1,102,0.6764705882352942
2065,268FOOQ6,0.39215686274509803,0,1,102,0.39215686274509803
2066,268FOOQ7,0.6470588235294118,0,1,102,0.6470588235294118
2067,268FOOQ8,0.37254901960784315,0,1,102,0.37254901960784315
2068,268FOOQ9,0.5392156862745098,0,1,102,0.5392156862745098
2069,268GRAQ1,0.6510067114093959,0,2,149,0.32550335570469796
2070,268GRAQ10,0.8795180722891566,0,1,83,0.8795180722891566
2071,268GRAQ2,0.8706896551724138,0,1,116,0.8706896551724138
2072,268GRAQ3,0.3793103448275862,0,1,116,0.3793103448275862
2073,268GRAQ4,0.23275862068965517,0,1,116,0.23275862068965517
2074,268GRAQ5,0.7586206896551724,0,1,116,0.7586206896551724
2075,268GRAQ6,0.5258620689655172,0,1,116,0.5258620689655172
2076,268GRAQ7,0.7155172413793104,0,1,116,0.7155172413793104
2077,268GRAQ8,0.1724137931034483,0,1,116,0.1724137931034483
2078,268GRAQ9,0.7586206896551724,0,1,116,0.7586206896551724
2079,268MUSQ1,0.6695652173913044,0,1,230,0.6695652173913044
2080,268MUSQ10,0.5459770114942529,0,1,174,0.5459770114942529
2081,268MUSQ2,0.7871287128712872,0,1,202,0.7871287128712872
2082,268MUSQ3,0.7821782178217822,0,1,202,0.7821782178217822
2083,268MUSQ4,0.7920792079207921,0,1,202,0.7920792079207921
2084,268MUSQ5,0.7524752475247525,0,1,202,0.7524752475247525
2085,268MUSQ6,0.6683168316831684,0,1,202,0.6683168316831684
2086,268MUSQ7,0.5099009900990099,0,1,202,0.5099009900990099
2087,268MUSQ8,0.5346534653465347,0,1,202,0.5346534653465347
2088,268MUSQ9,0.9801980198019802,0,2,202,0.4900990099009901
2089,268SCIQ1,0.5436893203883495,0,1,206,0.5436893203883495
2090,268SCIQ10,0.8611111111111112,0,1,180,0.8611111111111112
2091,268SCIQ2,0.533678756476684,0,1,193,0.533678756476684
2092,268SCIQ3,0.8808290155440415,0,1,193,0.8808290155440415
2093,268SCIQ4,0.32642487046632124,0,1,193,0.32642487046632124
2094,268SCIQ5,0.8341968911917098,0,1,193,0.8341968911917098
2095,268SCIQ6,0.8756476683937824,0,1,193,0.8756476683937824
2096,268SCIQ7,0.7098445595854922,0,1,193,0.7098445595854922
2097,268SCIQ8,0.8186528497409327,0,1,193,0.8186528497409327
2098,268SCIQ9,0.40932642487046633,0,2,193,0.20466321243523317
2099,269ARTQ1,0.68,0,1,25,0.68
2100,269ARTQ10,0.7777777777777778,0,1,9,0.7777777777777778
2101,269ARTQ2,1.0588235294117647,0,2,17,0.5294117647058824
2102,269ARTQ3,0.5882352941176471,0,1,17,0.5882352941176471
2103,269ARTQ4,0.7647058823529411,0,1,17,0.7647058823529411
2104,269ARTQ5,0.7058823529411765,0,1,17,0.7058823529411765
2105,269ARTQ6,0.7647058823529411,0,1,17,0.7647058823529411
2106,269ARTQ7,0.7647058823529411,0,1,17,0.7647058823529411
2107,269ARTQ8,0.8823529411764706,0,1,17,0.8823529411764706
2108,269ARTQ9,0.6470588235294118,0,1,17,0.6470588235294118
2109,269FILQ1,1.202247191011236,0,2,267,0.601123595505618
2110,269FILQ10,0.7357512953367875,0,2,193,0.36787564766839376
2111,269FILQ2,0.8478260869565217,0,1,230,0.8478260869565217
2112,269FILQ3,0.7304347826086957,0,1,230,0.7304347826086957
2113,269FILQ4,0.7739130434782608,0,1,230,0.7739130434782608
2114,269FILQ5,0.8,0,1,230,0.8
2115,269FILQ6,0.8043478260869565,0,2,230,0.40217391304347827
2116,269FILQ7,0.908695652173913,0,1,230,0.908695652173913
2117,269FILQ8,0.6521739130434783,0,1,230,0.6521739130434783
2118,269FILQ9,0.7347826086956522,0,1,230,0.7347826086956522
2119,269GEOQ1,0.7634408602150538,0,1,186,0.7634408602150538
2120,269GEOQ10,0.8705882352941177,0,1,170,0.8705882352941177
2121,269GEOQ2,0.7359550561797753,0,1,178,0.7359550561797753
2122,269GEOQ3,0.6348314606741573,0,1,178,0.6348314606741573
2123,269GEOQ4,0.7303370786516854,0,1,178,0.7303370786516854
2124,269GEOQ5,0.9438202247191011,0,1,178,0.9438202247191011
2125,269GEOQ6,0.7471910112359551,0,2,178,0.37359550561797755
2126,269GEOQ7,1.449438202247191,0,2,178,0.7247191011235955
2127,269GEOQ8,0.8426966292134831,0,2,178,0.42134831460674155
2128,269GEOQ9,0.5337078651685393,0,2,178,0.26685393258426965
2129,269GRAQ1,0.8789237668161435,0,1,223,0.8789237668161435
2130,269GRAQ10,0.786096256684492,0,1,187,0.786096256684492
2131,269GRAQ2,0.6341463414634146,0,1,205,0.6341463414634146
2132,269GRAQ3,0.7707317073170732,0,1,205,0.7707317073170732
2133,269GRAQ4,0.7463414634146341,0,1,205,0.7463414634146341
2134,269GRAQ5,0.33658536585365856,0,1,205,0.33658536585365856
2135,269GRAQ6,0.6146341463414634,0,1,205,0.6146341463414634
2136,269GRAQ7,0.9317073170731708,0,1,205,0.9317073170731708
2137,269GRAQ8,0.824390243902439,0,1,205,0.824390243902439
2138,269GRAQ9,1.4585365853658536,0,2,205,0.7292682926829268
2139,269HISQ1,0.6103896103896104,0,1,77,0.6103896103896104
2140,269HISQ10,0.8367346938775511,0,1,49,0.8367346938775511
2141,269HISQ2,0.7619047619047619,0,1,63,0.7619047619047619
2142,269HISQ3,0.9047619047619048,0,1,63,0.9047619047619048
2143,269HISQ4,0.746031746031746,0,1,63,0.746031746031746
2144,269HISQ5,0.7936507936507936,0,1,63,0.7936507936507936
2145,269HISQ6,0.3968253968253968,0,1,63,0.3968253968253968
2146,269HISQ7,0.746031746031746,0,1,63,0.746031746031746
2147,269HISQ8,0.1746031746031746,0,1,63,0.1746031746031746
2148,269HISQ9,0.7142857142857143,0,1,63,0.7142857142857143
2149,269MUSQ1,0.8270042194092827,0,1,237,0.8270042194092827
2150,269MUSQ10,0.9153439153439153,0,1,189,0.9153439153439153
2151,269MUSQ2,0.5868544600938967,0,1,213,0.5868544600938967
2152,269MUSQ3,0.6056338028169014,0,1,213,0.6056338028169014
2153,269MUSQ4,0.8497652582159625,0,1,213,0.8497652582159625
2154,269MUSQ5,0.892018779342723,0,1,213,0.892018779342723
2155,269MUSQ6,0.5633802816901409,0,1,213,0.5633802816901409
2156,269MUSQ7,0.8262910798122066,0,1,213,0.8262910798122066
2157,269MUSQ8,0.5774647887323944,0,1,213,0.5774647887323944
2158,269MUSQ9,0.6009389671361502,0,1,213,0.6009389671361502
2159,270ARTQ1,0.5384615384615384,0,1,78,0.5384615384615384
2160,270ARTQ10,0.8717948717948718,0,1,78,0.8717948717948718
2161,270ARTQ2,1.0128205128205128,0,2,78,0.5064102564102564
2162,270ARTQ3,0.6282051282051282,0,1,78,0.6282051282051282
2163,270ARTQ4,0.717948717948718,0,1,78,0.717948717948718
2164,270ARTQ5,0.5897435897435898,0,1,78,0.5897435897435898
2165,270ARTQ6,0.782051282051282,0,1,78,0.782051282051282
2166,270ARTQ7,0.8205128205128205,0,1,78,0.8205128205128205
2167,270ARTQ8,0.8589743589743589,0,1,78,0.8589743589743589
2168,270ARTQ9,0.6794871794871795,0,1,78,0.6794871794871795
2169,270FILQ1,0.8392857142857143,0,1,112,0.8392857142857143
2170,270FILQ10,0.875,0,1,80,0.875
2171,270FILQ2,1.46875,0,2,96,0.734375
2172,270FILQ3,0.625,0,2,96,0.3125
2173,270FILQ4,0.84375,0,1,96,0.84375
2174,270FILQ5,0.5416666666666666,0,1,96,0.5416666666666666
2175,270FILQ6,0.8125,0,1,96,0.8125
2176,270FILQ7,0.9583333333333334,0,1,96,0.9583333333333334
2177,270FILQ8,0.7083333333333334,0,1,96,0.7083333333333334
2178,270FILQ9,0.84375,0,1,96,0.84375
2179,270GRAQ1,0.6666666666666666,0,1,174,0.6666666666666666
2180,270GRAQ10,0.625,0,1,136,0.625
2181,270GRAQ2,0.34838709677419355,0,1,155,0.34838709677419355
2182,270GRAQ3,0.7741935483870968,0,1,155,0.7741935483870968
2183,270GRAQ4,0.8258064516129032,0,1,155,0.8258064516129032
2184,270GRAQ5,0.864516129032258,0,1,155,0.864516129032258
2185,270GRAQ6,0.7161290322580646,0,1,155,0.7161290322580646
2186,270GRAQ7,0.8580645161290322,0,1,155,0.8580645161290322
2187,270GRAQ8,0.6709677419354839,0,1,155,0.6709677419354839
2188,270GRAQ9,0.8451612903225807,0,1,155,0.8451612903225807
2189,270MUSQ1,0.8218390804597702,0,1,174,0.8218390804597702
2190,270MUSQ10,0.8985507246376812,0,1,138,0.8985507246376812
2191,270MUSQ2,0.33974358974358976,0,1,156,0.33974358974358976
2192,270MUSQ3,0.6410256410256411,0,1,156,0.6410256410256411
2193,270MUSQ4,0.8076923076923077,0,1,156,0.8076923076923077
2194,270MUSQ5,0.532051282051282,0,1,156,0.532051282051282
2195,270MUSQ6,0.8653846153846154,0,1,156,0.8653846153846154
2196,270MUSQ7,0.5512820512820513,0,1,156,0.5512820512820513
2197,270MUSQ8,0.8141025641025641,0,1,156,0.8141025641025641
2198,270MUSQ9,0.5897435897435898,0,1,156,0.5897435897435898
2199,270SPOQ1,0.6153846153846154,0,1,234,0.6153846153846154
2200,270SPOQ10,0.44086021505376344,0,1,186,0.44086021505376344
2201,270SPOQ2,0.6523809523809524,0,1,210,0.6523809523809524
2202,270SPOQ3,0.4857142857142857,0,1,210,0.4857142857142857
2203,270SPOQ4,0.5190476190476191,0,1,210,0.5190476190476191
2204,270SPOQ5,0.3380952380952381,0,1,210,0.3380952380952381
2205,270SPOQ6,0.8380952380952381,0,1,210,0.8380952380952381
2206,270SPOQ7,0.8476190476190476,0,1,210,0.8476190476190476
2207,270SPOQ8,0.7904761904761904,0,1,210,0.7904761904761904
2208,270SPOQ9,0.5571428571428572,0,1,210,0.5571428571428572
2209,271FILQ1,0.8767772511848341,0,1,211,0.8767772511848341
2210,271FILQ10,0.9351351351351351,0,1,185,0.9351351351351351
2211,271FILQ2,0.8181818181818182,0,2,198,0.4090909090909091
2212,271FILQ3,0.8282828282828283,0,1,198,0.8282828282828283
2213,271FILQ4,0.51010101010101,0,1,198,0.51010101010101
2214,271FILQ5,0.6060606060606061,0,1,198,0.6060606060606061
2215,271FILQ6,0.8585858585858586,0,2,198,0.4292929292929293
2216,271FILQ7,0.696969696969697,0,1,198,0.696969696969697
2217,271FILQ8,0.7070707070707071,0,1,198,0.7070707070707071
2218,271FILQ9,0.5505050505050505,0,1,198,0.5505050505050505
2219,271FOOQ1,0.77,0,1,200,0.77
2220,271FOOQ10,0.5232558139534884,0,1,172,0.5232558139534884
2221,271FOOQ2,0.8279569892473119,0,1,186,0.8279569892473119
2222,271FOOQ3,0.956989247311828,0,1,186,0.956989247311828
2223,271FOOQ4,0.946236559139785,0,1,186,0.946236559139785
