,QRef,Mean,Min,Max,Count
4432,313MUSQ3,0.5789473684210527,0,1,19
4433,313MUSQ4,0.8421052631578947,0,1,19
4434,313MUSQ5,0.3157894736842105,0,1,19
4435,313MUSQ6,0.9473684210526315,0,2,19
4436,313MUSQ7,0.5789473684210527,0,1,19
4437,313MUSQ8,0.47368421052631576,0,1,19
4438,313MUSQ9,0.7894736842105263,0,1,19
4439,314FILQ1,0.8947368421052632,0,1,19
4440,314FILQ10,0.8421052631578947,0,1,19
4441,314FILQ2,0.3157894736842105,0,1,19
4442,314FILQ3,0.05263157894736842,0,1,19
4443,314FILQ4,0.7894736842105263,0,1,19
4444,314FILQ5,0.9473684210526315,0,2,19
4445,314FILQ6,0.5263157894736842,0,1,19
4446,314FILQ7,0.7894736842105263,0,1,19
4447,314FILQ8,0.15789473684210525,0,1,19
4448,314FILQ9,0.3157894736842105,0,1,19
4449,314GRAQ1,0.2631578947368421,0,1,19
4450,314GRAQ10,0.5789473684210527,0,1,19
4451,314GRAQ2,0.5263157894736842,0,2,19
4452,314GRAQ3,0.2631578947368421,0,1,19
4453,314GRAQ4,1.5263157894736843,0,2,19
4454,314GRAQ5,0.6842105263157895,0,1,19
4455,314GRAQ6,0.3684210526315789,0,1,19
4456,314GRAQ7,0.631578947368421,0,1,19
4457,314GRAQ8,0.47368421052631576,0,1,19
4458,314GRAQ9,1.5789473684210527,0,2,19
4459,314HISQ1,0.5789473684210527,0,1,19
4460,314HISQ10,0.7894736842105263,0,1,19
4461,314HISQ2,0.5789473684210527,0,1,19
4462,314HISQ3,1.0,1,1,19
4463,314HISQ4,0.9473684210526315,0,1,19
4464,314HISQ5,1.105263157894737,0,2,19
4465,314HISQ6,0.9473684210526315,0,1,19
4466,314HISQ7,0.631578947368421,0,1,19
4467,314HISQ8,0.8421052631578947,0,1,19
4468,314HISQ9,0.7894736842105263,0,1,19
4469,314MUSQ1,0.42105263157894735,0,1,19
4470,314MUSQ10,0.5263157894736842,0,1,19
4471,314MUSQ2,0.8421052631578947,0,1,19
4472,314MUSQ3,0.7368421052631579,0,1,19
4473,314MUSQ4,0.5789473684210527,0,1,19
4474,314MUSQ5,1.1578947368421053,0,2,19
4475,314MUSQ6,0.3684210526315789,0,1,19
4476,314MUSQ7,0.7894736842105263,0,1,19
4477,314MUSQ8,0.21052631578947367,0,1,19
4478,314MUSQ9,0.9473684210526315,0,1,19
4479,314SPOQ1,0.631578947368421,0,1,19
4480,314SPOQ10,0.6842105263157895,0,1,19
4481,314SPOQ2,0.5263157894736842,0,1,19
4482,314SPOQ3,0.47368421052631576,0,2,19
4483,314SPOQ4,0.5789473684210527,0,1,19
4484,314SPOQ5,0.5263157894736842,0,1,19
4485,314SPOQ6,0.8421052631578947,0,1,19
4486,314SPOQ7,0.47368421052631576,0,1,19
4487,314SPOQ8,0.10526315789473684,0,1,19
4488,314SPOQ9,0.7894736842105263,0,1,19
4489,315FILQ1,0.47368421052631576,0,1,19
4490,315FILQ10,0.7368421052631579,0,1,19
4491,315FILQ2,0.8421052631578947,0,1,19
4492,315FILQ3,0.6842105263157895,0,1,19
4493,315FILQ4,0.3684210526315789,0,1,19
4494,315FILQ5,0.5263157894736842,0,1,19
4495,315FILQ6,0.8421052631578947,0,1,19
4496,315FILQ7,1.0,0,2,19
4497,315FILQ8,0.47368421052631576,0,1,19
4498,315FILQ9,0.42105263157894735,0,1,19
4499,315GEOQ1,0.631578947368421,0,1,19
4500,315GEOQ10,0.42105263157894735,0,1,19
4501,315GEOQ2,0.8947368421052632,0,1,19
4502,315GEOQ3,0.7368421052631579,0,1,19
4503,315GEOQ4,1.2105263157894737,0,2,19
4504,315GEOQ5,0.7368421052631579,0,1,19
4505,315GEOQ6,0.3684210526315789,0,1,19
4506,315GEOQ7,0.42105263157894735,0,1,19
4507,315GEOQ8,0.8421052631578947,0,1,19
4508,315GEOQ9,0.7368421052631579,0,1,19
4509,315GRAQ1,0.2631578947368421,0,1,19
4510,315GRAQ10,0.42105263157894735,0,1,19
4511,315GRAQ2,0.631578947368421,0,1,19
4512,315GRAQ3,0.2631578947368421,0,1,19
4513,315GRAQ4,0.5789473684210527,0,1,19
4514,315GRAQ5,0.7894736842105263,0,1,19
4515,315GRAQ6,0.6842105263157895,0,1,19
4516,315GRAQ7,0.5789473684210527,0,1,19
4517,315GRAQ8,0.631578947368421,0,1,19
4518,315GRAQ9,0.631578947368421,0,1,19
4519,315MUSQ1,0.7894736842105263,0,1,19
4520,315MUSQ10,0.7368421052631579,0,1,19
4521,315MUSQ2,0.8947368421052632,0,1,19
4522,315MUSQ3,0.47368421052631576,0,1,19
4523,315MUSQ4,0.8421052631578947,0,1,19
4524,315MUSQ5,0.8947368421052632,0,1,19
4525,315MUSQ6,0.8947368421052632,0,1,19
4526,315MUSQ7,0.47368421052631576,0,1,19
4527,315MUSQ8,0.3684210526315789,0,1,19
4528,315MUSQ9,0.5263157894736842,0,1,19
4529,315SCIQ1,0.8421052631578947,0,1,19
4530,315SCIQ10,0.8947368421052632,0,1,19
4531,315SCIQ2,0.0,0,0,19
4532,315SCIQ3,0.15789473684210525,0,1,19
4533,315SCIQ4,0.8421052631578947,0,1,19
4534,315SCIQ5,0.6842105263157895,0,1,19
4535,315SCIQ6,0.5789473684210527,0,1,19
4536,315SCIQ7,0.7894736842105263,0,1,19
4537,315SCIQ8,1.0,0,2,19
4538,315SCIQ9,0.47368421052631576,0,1,19
4539,316ARTQ1,0.15789473684210525,0,1,19
4540,316ARTQ10,0.8947368421052632,0,1,19
4541,316ARTQ2,0.631578947368421,0,1,19
4542,316ARTQ3,0.7894736842105263,0,1,19
4543,316ARTQ4,0.3157894736842105,0,1,19
4544,316ARTQ5,0.5789473684210527,0,1,19
4545,316ARTQ6,0.3684210526315789,0,1,19
4546,316ARTQ7,0.7368421052631579,0,1,19
4547,316ARTQ8,0.8947368421052632,0,1,19
4548,316ARTQ9,0.3684210526315789,0,1,19
4549,316COMQ1,0.7777777777777778,0,1,9
4550,316COMQ10,0.8888888888888888,0,1,9
4551,316COMQ2,1.0,1,1,9
4552,316COMQ3,1.0,1,1,9
4553,316COMQ4,1.0,1,1,9
4554,316COMQ5,0.1111111111111111,0,1,9
4555,316COMQ6,1.0,1,1,9
4556,316COMQ7,1.0,1,1,9
4557,316COMQ8,1.0,1,1,9
4558,316COMQ9,0.8888888888888888,0,1,9
4559,316FILQ1,0.8421052631578947,0,1,19
4560,316FILQ10,0.47368421052631576,0,1,19
4561,316FILQ2,0.7368421052631579,0,1,19
4562,316FILQ3,0.3157894736842105,0,1,19
4563,316FILQ4,0.7894736842105263,0,1,19
4564,316FILQ5,0.9473684210526315,0,1,19
4565,316FILQ6,0.9473684210526315,0,1,19
4566,316FILQ7,0.7894736842105263,0,2,19
4567,316FILQ8,0.6842105263157895,0,1,19
4568,316FILQ9,0.8947368421052632,0,2,19
4569,316GRAQ1,0.7368421052631579,0,2,19
4570,316GRAQ10,1.0,1,1,19
4571,316GRAQ2,0.6842105263157895,0,1,19
4572,316GRAQ3,0.2631578947368421,0,1,19
4573,316GRAQ4,0.8421052631578947,0,1,19
4574,316GRAQ5,0.8421052631578947,0,1,19
4575,316GRAQ6,0.631578947368421,0,1,19
4576,316GRAQ7,0.8421052631578947,0,1,19
4577,316GRAQ8,0.5263157894736842,0,1,19
4578,316GRAQ9,0.7368421052631579,0,1,19
4579,316LINQ1,0.6470588235294118,0,1,17
4580,316LINQ10,0.7777777777777778,0,1,9
4581,316LINQ2,0.9230769230769231,0,1,13
4582,316LINQ3,0.7692307692307693,0,1,13
4583,316LINQ4,0.8461538461538461,0,1,13
4584,316LINQ5,0.07692307692307693,0,1,13
4585,316LINQ6,0.7692307692307693,0,1,13
4586,316LINQ7,1.0,1,1,13
4587,316LINQ8,0.6923076923076923,0,1,13
4588,316LINQ9,0.9230769230769231,0,1,13
4589,316LISQ1,0.6842105263157895,0,1,19
4590,316LISQ10,0.5789473684210527,0,1,19
4591,316LISQ2,0.7368421052631579,0,1,19
4592,316LISQ3,0.42105263157894735,0,1,19
4593,316LISQ4,0.5789473684210527,0,1,19
4594,316LISQ5,0.05263157894736842,0,1,19
4595,316LISQ6,0.5263157894736842,0,1,19
4596,316LISQ7,0.5789473684210527,0,1,19
4597,316LISQ8,0.21052631578947367,0,1,19
4598,316LISQ9,0.7894736842105263,0,1,19
4599,316MUSQ1,0.42105263157894735,0,1,19
4600,316MUSQ10,0.5263157894736842,0,1,19
4601,316MUSQ2,0.3157894736842105,0,1,19
4602,316MUSQ3,0.631578947368421,0,1,19
4603,316MUSQ4,0.47368421052631576,0,1,19
4604,316MUSQ5,0.9473684210526315,0,2,19
4605,316MUSQ6,0.7894736842105263,0,1,19
4606,316MUSQ7,0.7368421052631579,0,1,19
4607,316MUSQ8,0.6842105263157895,0,1,19
4608,316MUSQ9,0.8947368421052632,0,1,19
4609,317FILQ1,0.8947368421052632,0,1,19
4610,317FILQ10,0.9473684210526315,0,1,19
4611,317FILQ2,0.631578947368421,0,2,19
4612,317FILQ3,1.0,1,1,19
4613,317FILQ4,0.9473684210526315,0,1,19
4614,317FILQ5,0.47368421052631576,0,1,19
4615,317FILQ6,0.8421052631578947,0,1,19
4616,317FILQ7,0.8421052631578947,0,1,19
4617,317FILQ8,1.5789473684210527,0,2,19
4618,317FILQ9,0.8421052631578947,0,1,19
4619,317FOOQ1,0.9473684210526315,0,1,19
4620,317FOOQ10,0.6842105263157895,0,1,19
4621,317FOOQ2,0.5263157894736842,0,1,19
4622,317FOOQ3,0.21052631578947367,0,1,19
4623,317FOOQ4,0.631578947368421,0,1,19
4624,317FOOQ5,0.7894736842105263,0,1,19
4625,317FOOQ6,0.3157894736842105,0,1,19
4626,317FOOQ7,0.8947368421052632,0,1,19
4627,317FOOQ8,0.7894736842105263,0,1,19
4628,317FOOQ9,0.5789473684210527,0,1,19
4629,317GRAQ1,0.7894736842105263,0,1,19
4630,317GRAQ10,0.5789473684210527,0,1,19
4631,317GRAQ2,0.631578947368421,0,1,19
4632,317GRAQ3,0.7894736842105263,0,1,19
4633,317GRAQ4,0.8421052631578947,0,1,19
4634,317GRAQ5,0.5263157894736842,0,1,19
4635,317GRAQ6,0.631578947368421,0,1,19
4636,317GRAQ7,0.8947368421052632,0,1,19
4637,317GRAQ8,0.47368421052631576,0,1,19
4638,317GRAQ9,0.631578947368421,0,1,19
4639,317HISQ1,1.0,0,2,19
4640,317HISQ10,0.7894736842105263,0,2,19
4641,317HISQ2,0.21052631578947367,0,1,19
4642,317HISQ3,0.5263157894736842,0,1,19
4643,317HISQ4,0.47368421052631576,0,1,19
4644,317HISQ5,0.8421052631578947,0,1,19
4645,317HISQ6,0.7368421052631579,0,1,19
4646,317HISQ7,0.8421052631578947,0,1,19
4647,317HISQ8,0.631578947368421,0,1,19
4648,317HISQ9,0.47368421052631576,0,1,19
4649,317MUSQ1,0.9473684210526315,0,1,19
4650,317MUSQ10,0.42105263157894735,0,1,19
4651,317MUSQ2,0.631578947368421,0,1,19
4652,317MUSQ3,0.3684210526315789,0,1,19
4653,317MUSQ4,0.8421052631578947,0,1,19
4654,317MUSQ5,0.21052631578947367,0,1,19
4655,317MUSQ6,0.6842105263157895,0,1,19
4656,317MUSQ7,0.631578947368421,0,1,19
4657,317MUSQ8,0.8421052631578947,0,1,19
4658,317MUSQ9,0.8421052631578947,0,1,19
4659,318FILQ1,0.9473684210526315,0,1,19
4660,318FILQ10,0.8947368421052632,0,1,19
4661,318FILQ2,0.5263157894736842,0,1,19
4662,318FILQ3,0.8947368421052632,0,1,19
4663,318FILQ4,0.631578947368421,0,1,19
4664,318FILQ5,0.5263157894736842,0,1,19
4665,318FILQ6,0.7894736842105263,0,1,19
4666,318FILQ7,0.7894736842105263,0,1,19
4667,318FILQ8,0.8947368421052632,0,1,19
4668,318FILQ9,0.7894736842105263,0,1,19
4669,318GEOQ1,0.631578947368421,0,1,19
4670,318GEOQ10,0.47368421052631576,0,1,19
4671,318GEOQ2,0.5789473684210527,0,1,19
4672,318GEOQ3,0.6842105263157895,0,1,19
4673,318GEOQ4,0.7894736842105263,0,1,19
4674,318GEOQ5,0.5263157894736842,0,1,19
4675,318GEOQ6,0.5789473684210527,0,1,19
4676,318GEOQ7,0.6842105263157895,0,1,19
4677,318GEOQ8,0.5789473684210527,0,1,19
4678,318GEOQ9,0.7894736842105263,0,1,19
4679,318GRAQ1,0.7894736842105263,0,1,19
4680,318GRAQ10,0.3684210526315789,0,1,19
4681,318GRAQ2,0.8947368421052632,0,1,19
4682,318GRAQ3,0.47368421052631576,0,1,19
4683,318GRAQ4,0.7894736842105263,0,1,19
4684,318GRAQ5,0.9473684210526315,0,1,19
4685,318GRAQ6,0.5789473684210527,0,1,19
4686,318GRAQ7,0.631578947368421,0,1,19
4687,318GRAQ8,1.1578947368421053,0,2,19
4688,318GRAQ9,0.2631578947368421,0,1,19
4689,318MUSQ1,0.9473684210526315,0,1,19
4690,318MUSQ10,0.8947368421052632,0,1,19
4691,318MUSQ2,0.47368421052631576,0,1,19
4692,318MUSQ3,0.7368421052631579,0,1,19
4693,318MUSQ4,0.7368421052631579,0,1,19
4694,318MUSQ5,0.42105263157894735,0,1,19
4695,318MUSQ6,0.7894736842105263,0,1,19
4696,318MUSQ7,0.3157894736842105,0,1,19
4697,318MUSQ8,0.7368421052631579,0,1,19
4698,318MUSQ9,0.47368421052631576,0,1,19
4699,318SPOQ1,0.631578947368421,0,1,19
4700,318SPOQ10,0.47368421052631576,0,1,19
4701,318SPOQ2,1.736842105263158,0,2,19
4702,318SPOQ3,0.3157894736842105,0,1,19
4703,318SPOQ4,0.5789473684210527,0,1,19
4704,318SPOQ5,0.3684210526315789,0,2,19
4705,318SPOQ6,0.7368421052631579,0,1,19
4706,318SPOQ7,0.7894736842105263,0,1,19
4707,318SPOQ8,0.3157894736842105,0,1,19
4708,318SPOQ9,0.7368421052631579,0,1,19
4709,319ARTQ1,0.6842105263157895,0,1,19
4710,319ARTQ10,0.8421052631578947,0,1,19
4711,319ARTQ2,0.42105263157894735,0,1,19
4712,319ARTQ3,0.8947368421052632,0,1,19
4713,319ARTQ4,0.6842105263157895,0,1,19
4714,319ARTQ5,1.0526315789473684,0,2,19
4715,319ARTQ6,0.5263157894736842,0,1,19
4716,319ARTQ7,0.3157894736842105,0,1,19
4717,319ARTQ8,0.8947368421052632,0,1,19
4718,319ARTQ9,0.7894736842105263,0,1,19
4719,319FILQ1,0.8947368421052632,0,1,19
4720,319FILQ10,0.631578947368421,0,1,19
4721,319FILQ2,0.8421052631578947,0,1,19
4722,319FILQ3,0.8421052631578947,0,1,19
4723,319FILQ4,0.5789473684210527,0,1,19
4724,319FILQ5,0.5789473684210527,0,1,19
4725,319FILQ6,0.5263157894736842,0,1,19
4726,319FILQ7,0.6842105263157895,0,1,19
4727,319FILQ8,0.8421052631578947,0,1,19
4728,319FILQ9,0.47368421052631576,0,1,19
4729,319GRAQ1,0.5789473684210527,0,1,19
4730,319GRAQ10,0.5789473684210527,0,1,19
4731,319GRAQ2,1.105263157894737,0,2,19
4732,319GRAQ3,0.5263157894736842,0,1,19
4733,319GRAQ4,0.5263157894736842,0,1,19
4734,319GRAQ5,0.7368421052631579,0,1,19
4735,319GRAQ6,0.5263157894736842,0,1,19
4736,319GRAQ7,1.105263157894737,0,2,19
4737,319GRAQ8,0.631578947368421,0,1,19
4738,319GRAQ9,0.8947368421052632,0,1,19
4739,319MUSQ1,0.5789473684210527,0,1,19
4740,319MUSQ10,0.6842105263157895,0,1,19
4741,319MUSQ2,0.9473684210526315,0,1,19
4742,319MUSQ3,0.2631578947368421,0,1,19
4743,319MUSQ4,0.8421052631578947,0,1,19
4744,319MUSQ5,0.7894736842105263,0,1,19
4745,319MUSQ6,0.5263157894736842,0,1,19
4746,319MUSQ7,0.42105263157894735,0,1,19
4747,319MUSQ8,0.631578947368421,0,1,19
4748,319MUSQ9,0.3157894736842105,0,1,19
4749,319SCIQ1,0.631578947368421,0,1,19
4750,319SCIQ10,0.9473684210526315,0,1,19
4751,319SCIQ2,0.8947368421052632,0,1,19
4752,319SCIQ3,0.631578947368421,0,1,19
4753,319SCIQ4,0.9473684210526315,0,1,19
4754,319SCIQ5,0.8421052631578947,0,1,19
4755,319SCIQ6,0.47368421052631576,0,1,19
4756,319SCIQ7,0.7894736842105263,0,1,19
4757,319SCIQ8,0.7894736842105263,0,1,19
4758,319SCIQ9,0.8947368421052632,0,1,19
4759,320FILQ1,0.8947368421052632,0,2,19
4760,320FILQ10,1.0,0,2,19
4761,320FILQ2,0.5263157894736842,0,1,19
4762,320FILQ3,0.631578947368421,0,1,19
4763,320FILQ4,0.2631578947368421,0,1,19
4764,320FILQ5,0.5789473684210527,0,1,19
4765,320FILQ6,0.9473684210526315,0,1,19
4766,320FILQ7,0.47368421052631576,0,1,19
4767,320FILQ8,0.7368421052631579,0,1,19
4768,320FILQ9,0.6842105263157895,0,1,19
4769,320FOOQ1,0.631578947368421,0,1,19
4770,320FOOQ10,0.6842105263157895,0,1,19
4771,320FOOQ2,0.6842105263157895,0,1,19
4772,320FOOQ3,0.6842105263157895,0,1,19
4773,320FOOQ4,0.7894736842105263,0,1,19
4774,320FOOQ5,0.05263157894736842,0,1,19
4775,320FOOQ6,0.5263157894736842,0,1,19
4776,320FOOQ7,0.8947368421052632,0,1,19
4777,320FOOQ8,0.631578947368421,0,1,19
4778,320FOOQ9,0.631578947368421,0,1,19
4779,320GEOQ1,0.8421052631578947,0,1,19
4780,320GEOQ10,0.5263157894736842,0,1,19
4781,320GEOQ2,0.7894736842105263,0,1,19
4782,320GEOQ3,0.8947368421052632,0,1,19
4783,320GEOQ4,0.8421052631578947,0,2,19
4784,320GEOQ5,0.7894736842105263,0,1,19
4785,320GEOQ6,0.631578947368421,0,1,19
4786,320GEOQ7,0.3157894736842105,0,1,19
4787,320GEOQ8,1.105263157894737,0,2,19
4788,320GEOQ9,0.8947368421052632,0,1,19
4789,320GRAQ1,0.42105263157894735,0,1,19
4790,320GRAQ10,0.3684210526315789,0,1,19
4791,320GRAQ2,0.6842105263157895,0,1,19
4792,320GRAQ3,0.7368421052631579,0,1,19
4793,320GRAQ4,0.7368421052631579,0,1,19
4794,320GRAQ5,0.6842105263157895,0,1,19
4795,320GRAQ6,0.6842105263157895,0,1,19
4796,320GRAQ7,0.3157894736842105,0,1,19
4797,320GRAQ8,0.7368421052631579,0,1,19
4798,320GRAQ9,0.6842105263157895,0,1,19
4799,320MUSQ1,0.631578947368421,0,1,19
4800,320MUSQ10,0.8421052631578947,0,1,19
4801,320MUSQ2,0.7894736842105263,0,1,19
4802,320MUSQ3,0.631578947368421,0,1,19
4803,320MUSQ4,0.42105263157894735,0,1,19
4804,320MUSQ5,0.7368421052631579,0,1,19
4805,320MUSQ6,0.8421052631578947,0,1,19
4806,320MUSQ7,0.47368421052631576,0,1,19
4807,320MUSQ8,0.10526315789473684,0,1,19
4808,320MUSQ9,0.5263157894736842,0,1,19
4809,321FILQ1,1.0,1,1,19
4810,321FILQ10,0.3684210526315789,0,1,19
4811,321FILQ2,0.21052631578947367,0,1,19
4812,321FILQ3,0.8421052631578947,0,1,19
4813,321FILQ4,0.8421052631578947,0,1,19
4814,321FILQ5,0.47368421052631576,0,1,19
4815,321FILQ6,0.3684210526315789,0,1,19
4816,321FILQ7,0.8421052631578947,0,1,19
4817,321FILQ8,0.5789473684210527,0,2,19
4818,321FILQ9,0.6842105263157895,0,1,19
4819,321GRAQ1,0.7368421052631579,0,1,19
4820,321GRAQ10,0.3684210526315789,0,1,19
4821,321GRAQ2,0.5789473684210527,0,1,19
4822,321GRAQ3,0.7368421052631579,0,1,19
4823,321GRAQ4,0.7368421052631579,0,1,19
4824,321GRAQ5,0.8421052631578947,0,1,19
4825,321GRAQ6,0.8947368421052632,0,1,19
4826,321GRAQ7,0.8947368421052632,0,1,19
4827,321GRAQ8,0.05263157894736842,0,1,19
4828,321GRAQ9,0.47368421052631576,0,2,19
4829,321MUSQ1,0.5789473684210527,0,1,19
4830,321MUSQ10,0.7894736842105263,0,1,19
4831,321MUSQ2,0.7894736842105263,0,1,19
4832,321MUSQ3,0.7894736842105263,0,1,19
4833,321MUSQ4,0.5789473684210527,0,1,19
4834,321MUSQ5,0.5789473684210527,0,1,19
4835,321MUSQ6,0.5789473684210527,0,1,19
4836,321MUSQ7,0.3684210526315789,0,1,19
4837,321MUSQ8,0.9473684210526315,0,1,19
4838,321MUSQ9,0.5789473684210527,0,1,19
4839,321SCIQ1,0.9473684210526315,0,1,19
4840,321SCIQ10,0.7368421052631579,0,1,19
4841,321SCIQ2,0.5789473684210527,0,1,19
4842,321SCIQ3,0.8421052631578947,0,1,19
4843,321SCIQ4,0.7894736842105263,0,1,19
4844,321SCIQ5,0.5789473684210527,0,1,19
4845,321SCIQ6,0.6842105263157895,0,1,19
4846,321SCIQ7,0.47368421052631576,0,1,19
4847,321SCIQ8,0.7368421052631579,0,1,19
4848,321SCIQ9,0.8421052631578947,0,1,19
4849,321SPOQ1,0.8421052631578947,0,2,19
4850,321SPOQ10,0.7368421052631579,0,2,19
4851,321SPOQ2,0.631578947368421,0,1,19
4852,321SPOQ3,0.6842105263157895,0,1,19
4853,321SPOQ4,0.7368421052631579,0,1,19
4854,321SPOQ5,0.6842105263157895,0,1,19
4855,321SPOQ6,0.5263157894736842,0,1,19
4856,321SPOQ7,0.2631578947368421,0,1,19
4857,321SPOQ8,0.7894736842105263,0,1,19
4858,321SPOQ9,0.3157894736842105,0,1,19
4859,322ARTQ1,0.9473684210526315,0,2,19
4860,322ARTQ10,0.47368421052631576,0,1,19
4861,322ARTQ2,0.5263157894736842,0,1,19
4862,322ARTQ3,0.8947368421052632,0,1,19
4863,322ARTQ4,0.47368421052631576,0,1,19
4864,322ARTQ5,0.8421052631578947,0,1,19
4865,322ARTQ6,0.5789473684210527,0,1,19
4866,322ARTQ7,0.10526315789473684,0,1,19
4867,322ARTQ8,1.0,1,1,19
4868,322ARTQ9,0.5263157894736842,0,1,19
4869,322FILQ1,0.7368421052631579,0,2,19
4870,322FILQ10,0.8421052631578947,0,1,19
4871,322FILQ2,0.8947368421052632,0,1,19
4872,322FILQ3,0.7894736842105263,0,1,19
4873,322FILQ4,0.631578947368421,0,1,19
4874,322FILQ5,0.631578947368421,0,1,19
4875,322FILQ6,0.6842105263157895,0,1,19
4876,322FILQ7,0.5789473684210527,0,1,19
4877,322FILQ8,0.3684210526315789,0,1,19
4878,322FILQ9,0.8947368421052632,0,2,19
4879,322GEOQ1,0.5789473684210527,0,1,19
4880,322GEOQ10,0.47368421052631576,0,1,19
4881,322GEOQ2,0.21052631578947367,0,1,19
4882,322GEOQ3,0.10526315789473684,0,1,19
4883,322GEOQ4,0.21052631578947367,0,1,19
4884,322GEOQ5,0.6842105263157895,0,1,19
4885,322GEOQ6,0.5789473684210527,0,1,19
4886,322GEOQ7,0.9473684210526315,0,1,19
4887,322GEOQ8,0.3684210526315789,0,1,19
4888,322GEOQ9,0.7894736842105263,0,1,19
4889,322GRAQ1,0.8421052631578947,0,1,19
4890,322GRAQ10,0.8421052631578947,0,1,19
4891,322GRAQ2,0.5789473684210527,0,1,19
4892,322GRAQ3,0.631578947368421,0,1,19
4893,322GRAQ4,0.47368421052631576,0,1,19
4894,322GRAQ5,0.7894736842105263,0,1,19
4895,322GRAQ6,0.8947368421052632,0,1,19
4896,322GRAQ7,0.6842105263157895,0,1,19
4897,322GRAQ8,0.5789473684210527,0,1,19
4898,322GRAQ9,0.7894736842105263,0,2,19
4899,322MUSQ1,0.8947368421052632,0,1,19
4900,322MUSQ10,0.8947368421052632,0,1,19
4901,322MUSQ2,0.631578947368421,0,1,19
4902,322MUSQ3,0.631578947368421,0,1,19
4903,322MUSQ4,0.7368421052631579,0,1,19
4904,322MUSQ5,0.2631578947368421,0,2,19
4905,322MUSQ6,1.3157894736842106,0,2,19
4906,322MUSQ7,0.9473684210526315,0,1,19
4907,322MUSQ8,0.3684210526315789,0,1,19
4908,322MUSQ9,0.7368421052631579,0,1,19
4909,323FILQ1,0.47368421052631576,0,1,19
4910,323FILQ10,1.0,1,1,19
4911,323FILQ2,0.3157894736842105,0,1,19
4912,323FILQ3,0.3684210526315789,0,1,19
4913,323FILQ4,0.42105263157894735,0,1,19
4914,323FILQ5,0.7368421052631579,0,1,19
4915,323FILQ6,0.6842105263157895,0,1,19
4916,323FILQ7,0.05263157894736842,0,1,19
4917,323FILQ8,0.6842105263157895,0,1,19
4918,323FILQ9,0.631578947368421,0,1,19
4919,323FOOQ1,0.631578947368421,0,1,19
4920,323FOOQ10,0.7368421052631579,0,1,19
4921,323FOOQ2,0.7894736842105263,0,2,19
4922,323FOOQ3,0.3684210526315789,0,1,19
4923,323FOOQ4,1.3157894736842106,0,2,19
4924,323FOOQ5,0.3157894736842105,0,1,19
4925,323FOOQ6,0.8947368421052632,0,1,19
4926,323FOOQ7,0.8421052631578947,0,1,19
4927,323FOOQ8,0.8421052631578947,0,1,19
4928,323FOOQ9,0.7368421052631579,0,1,19
4929,323GEOQ1,0.7368421052631579,0,1,19
4930,323GEOQ10,0.631578947368421,0,1,19
4931,323GEOQ2,0.631578947368421,0,1,19
4932,323GEOQ3,0.9473684210526315,0,1,19
4933,323GEOQ4,0.9473684210526315,0,1,19
4934,323GEOQ5,0.8947368421052632,0,1,19
4935,323GEOQ6,0.3157894736842105,0,1,19
4936,323GEOQ7,0.5263157894736842,0,1,19
4937,323GEOQ8,0.8947368421052632,0,1,19
4938,323GEOQ9,1.5789473684210527,0,2,19
4939,323GRAQ1,0.631578947368421,0,1,19
4940,323GRAQ10,0.7894736842105263,0,1,19
4941,323GRAQ2,0.3684210526315789,0,1,19
4942,323GRAQ3,0.7368421052631579,0,1,19
4943,323GRAQ4,0.8421052631578947,0,1,19
4944,323GRAQ5,0.3157894736842105,0,1,19
4945,323GRAQ6,0.5789473684210527,0,1,19
4946,323GRAQ7,1.263157894736842,0,2,19
4947,323GRAQ8,0.8947368421052632,0,1,19
4948,323GRAQ9,0.5263157894736842,0,1,19
4949,323MUSQ1,0.6842105263157895,0,1,19
4950,323MUSQ10,0.3684210526315789,0,1,19
4951,323MUSQ2,0.7894736842105263,0,1,19
4952,323MUSQ3,0.47368421052631576,0,1,19
4953,323MUSQ4,0.6842105263157895,0,1,19
4954,323MUSQ5,0.42105263157894735,0,1,19
4955,323MUSQ6,1.1578947368421053,0,2,19
4956,323MUSQ7,0.5263157894736842,0,1,19
4957,323MUSQ8,0.5789473684210527,0,1,19
4958,323MUSQ9,0.8421052631578947,0,1,19
4959,323SCIQ1,1.0,1,1,13
4960,323SCIQ10,0.6923076923076923,0,1,13
4961,323SCIQ2,0.9230769230769231,0,1,13
4962,323SCIQ3,0.5384615384615384,0,1,13
4963,323SCIQ4,0.46153846153846156,0,1,13
4964,323SCIQ5,0.23076923076923078,0,1,13
4965,323SCIQ6,0.7692307692307693,0,1,13
4966,323SCIQ7,1.0769230769230769,0,2,13
4967,323SCIQ8,0.3076923076923077,0,1,13
4968,323SCIQ9,0.6923076923076923,0,1,13
4969,324CRYQ1,0.631578947368421,0,1,19
4970,324CRYQ10,0.47368421052631576,0,1,19
4971,324CRYQ2,0.3157894736842105,0,1,19
4972,324CRYQ3,0.631578947368421,0,1,19
4973,324CRYQ4,0.3157894736842105,0,1,19
4974,324CRYQ5,0.8421052631578947,0,1,19
4975,324CRYQ6,0.7368421052631579,0,1,19
4976,324CRYQ7,0.9473684210526315,0,1,19
4977,324CRYQ8,0.7368421052631579,0,1,19
4978,324CRYQ9,0.9473684210526315,0,1,19
4979,324FILQ1,0.8947368421052632,0,1,19
4980,324FILQ10,1.0,1,1,19
